Age,Female,Years,College,Certficates,Feedback,NPS,Explorer,Diplomat,Analyst,Salary
31,0,1,0,2,4,6,1,0,0,74000
51,0,1,1,2,1.86,4,0,1,0,87000
45,1,1,1,0,2.59,6,0,0,1,56000
39,0,1,1,3,1.83,2,0,0,0,54000
58,0,2,1,3,2.47,4,0,0,0,51000
44,1,2,1,3,2.76,10,0,1,0,93200
49,0,1,1,0,3.3,9,0,1,0,99000
32,0,2,0,3,3.32,3,0,0,1,46000
28,0,11,1,2,3,5,1,0,0,56000
54,1,1,1,5,2.06,10,0,1,0,102200
39,0,1,1,1,3.56,4,0,0,0,52000
25,1,5,1,2,4,10,0,1,0,76000
41,0,2,1,3,3.15,6,0,0,0,92000
54,0,2,1,1,2.21,6,1,0,0,84000
55,1,1,1,5,4,8,0,0,1,78000
48,0,2,1,1,1.95,4,0,0,1,65000
42,1,6,1,6,3.44,8,1,0,0,104600
26,0,1,0,1,4,10,0,1,0,51000
58,0,2,1,3,3.37,6,0,0,0,64000
56,1,5,1,5,2.67,9,0,1,0,109800
43,0,4,1,4,4,10,0,0,1,81000
60,1,1,0,5,2.55,5,0,0,1,61000
64,1,5,1,5,4,10,0,0,0,85200
24,1,1,1,1,2.21,5,0,1,0,51200
34,0,2,0,1,3.59,7,1,0,0,78000
63,1,8,1,0,4,7,1,0,0,88400
28,0,2,1,0,1.8,5,0,1,0,63000
60,0,2,1,3,2.88,6,1,0,0,75000
40,0,1,0,2,3.38,3,0,0,0,71000
24,1,1,1,0,2.22,3,0,1,0,41200
50,0,2,1,5,2.08,8,1,0,0,112000
62,0,1,1,1,3.75,6,1,0,0,67000
29,0,1,1,6,1.59,8,0,1,0,73000
40,1,2,1,3,3.51,7,0,0,1,96000
36,0,2,1,0,2.49,7,1,0,0,73000
37,0,1,1,1,2.28,6,1,0,0,94000
60,1,2,1,1,4,5,0,0,0,60000
61,0,1,1,5,2.7,9,1,0,0,111000
27,0,1,1,1,3.42,3,1,0,0,52000
44,0,1,1,6,3.46,10,1,0,0,151000
36,0,1,1,2,3.21,3,0,0,0,48000
31,0,5,1,1,4,5,0,0,1,66000
33,1,1,1,0,1.89,5,1,0,0,63400
38,1,9,0,1,3.02,3,0,0,1,46400
63,1,2,1,2,3.17,4,0,0,0,57400
44,1,9,0,4,2.42,6,0,0,0,68200
42,0,2,1,3,3.52,7,0,1,0,74000
55,0,1,1,0,3.05,4,0,1,0,53000
38,0,6,1,5,3.65,8,0,1,0,113000
27,0,1,1,3,1.93,5,0,1,0,77000
63,1,1,0,2,1.52,5,1,0,0,54400
53,0,1,1,3,1.28,4,0,0,1,66000
33,0,4,1,2,4,10,1,0,0,89000
42,0,9,1,1,2.25,9,0,1,0,74000
62,0,2,1,0,3.42,8,1,0,0,73000
46,1,1,1,1,2.91,4,1,0,0,75800
58,0,2,0,2,2.1,3,0,0,0,64000
50,1,6,1,2,1.77,7,0,1,0,74000
34,1,6,1,1,1.21,6,0,1,0,57200
33,1,1,1,2,2.16,7,1,0,0,71400
56,1,5,1,3,1.16,5,1,0,0,67800
36,0,1,0,0,2.46,4,1,0,0,55000
27,0,2,0,1,1.11,4,0,1,0,48000
33,0,2,1,1,2.07,4,0,1,0,54000
34,1,2,0,1,3.4,7,0,1,0,43200
51,1,2,0,0,2.62,4,1,0,0,50800
38,0,5,1,2,2.32,5,0,1,0,55000
57,0,1,1,1,4,6,1,0,0,105000
28,1,2,0,1,1.12,5,1,0,0,45400
54,0,1,0,1,1.73,4,1,0,0,68000
65,0,4,1,2,2.34,5,0,0,0,44000
34,0,11,1,0,1.76,7,1,0,0,70000
54,1,1,1,3,3.25,8,1,0,0,89200
32,0,2,1,6,1.67,8,0,1,0,95000
38,0,1,0,4,1.98,8,0,1,0,89000
26,1,2,0,2,4,7,1,0,0,69800
61,0,10,1,3,2.61,6,1,0,0,68000
40,1,3,1,0,4,6,1,0,0,78000
44,0,7,1,0,2.73,8,0,1,0,92000
24,0,1,1,3,1.12,5,1,0,0,55000
49,0,4,1,3,1.91,7,0,1,0,102000
54,0,2,0,4,2.96,6,0,1,0,124000
42,0,8,1,4,3.88,9,1,0,0,128000
56,0,1,1,5,4,8,0,1,0,197000
32,0,2,0,1,3.4,8,0,1,0,43000
63,0,2,0,1,2.31,2,0,0,1,58000
54,1,2,0,3,3.16,7,0,1,0,76200
60,0,4,1,2,2.06,7,1,0,0,92000
42,0,1,1,2,1.19,7,0,1,0,74000
27,0,4,1,5,2.05,9,1,0,0,79000
60,0,8,1,4,1.86,7,0,1,0,97000
48,0,2,1,5,4,8,0,1,0,136000
65,1,10,1,1,3.86,7,1,0,0,80000
58,0,1,1,0,4,5,1,0,0,80000
48,0,7,1,2,4,8,0,1,0,89000
54,0,2,1,2,1.42,6,1,0,0,76000
60,0,2,1,5,1.68,7,0,0,1,85000
27,0,2,1,2,1.96,6,0,1,0,47000
37,0,2,1,1,3.17,6,0,1,0,85000
45,0,2,0,1,2.41,4,1,0,0,58000
65,0,2,1,6,2.05,6,0,0,1,81000
56,1,10,0,1,2.55,8,0,1,0,63800
35,0,1,0,3,2.42,6,0,0,0,49000
46,0,8,1,2,3.14,5,0,0,1,80000
44,0,2,0,0,2.15,3,0,1,0,48000
52,1,1,1,0,2.24,3,0,1,0,47600
26,0,1,1,0,3.49,4,0,1,0,56000
60,1,3,1,4,2.22,6,1,0,0,93000
58,0,3,0,1,3.98,9,1,0,0,71000
26,0,1,1,1,3.27,3,0,0,1,48000
31,1,8,1,3,1.82,10,1,0,0,86800
30,0,2,1,4,3.89,8,1,0,0,83000
45,1,1,1,2,1.5,7,1,0,0,53000
37,1,1,1,1,3.1,6,0,1,0,54600
44,1,4,0,4,3.12,9,0,1,0,81200
45,0,1,0,5,4,9,1,0,0,91000
50,0,9,1,0,1.19,5,0,0,1,64000
36,0,2,1,5,3.05,5,1,0,0,106000
37,0,1,1,4,2.53,7,0,1,0,83000
63,0,1,0,2,3,7,1,0,0,104000
52,1,7,1,5,3.52,10,0,0,0,98600
59,0,1,1,5,3.25,9,0,1,0,92000
40,0,1,1,3,1.12,5,1,0,0,93000
36,0,1,1,0,3.02,6,0,1,0,84000
42,1,2,0,0,1.52,5,1,0,0,50600
63,0,6,0,1,1.39,5,1,0,0,49000
33,0,1,1,3,2.08,6,0,1,0,87000
32,1,7,1,3,3.33,5,0,0,1,64600
37,1,1,1,1,3.69,6,0,0,0,64600
62,0,8,1,1,2.56,5,1,0,0,107000
64,0,1,1,1,2.72,7,1,0,0,70000
32,0,1,0,1,2.18,3,0,0,1,50000
48,0,2,1,1,2.19,3,0,1,0,70000
64,1,3,1,4,4,8,1,0,0,94200
32,1,1,1,6,2.76,9,1,0,0,96600
55,1,6,1,3,1.85,5,0,1,0,69000
33,0,4,1,2,3.06,4,0,0,0,46000
50,0,2,1,2,4,9,0,1,0,122000
47,1,1,1,2,3.57,6,1,0,0,44600
64,0,1,1,2,1.5,5,0,1,0,91000
26,1,7,0,1,3.11,8,1,0,0,49800
60,0,2,1,3,3.03,7,0,1,0,92000
42,1,1,1,2,4,4,0,0,1,78600
58,1,1,0,2,1.18,2,0,0,0,33400
62,0,1,1,3,2.58,7,1,0,0,86000
26,0,7,1,3,1.73,7,0,1,0,61000
37,1,3,1,1,2.47,5,1,0,0,66600
38,0,1,1,3,2.49,8,1,0,0,79000
60,0,1,1,3,3.24,6,1,0,0,104000
26,1,5,1,1,2.13,5,0,0,0,39800
35,1,1,1,0,4,6,1,0,0,95000
62,1,5,1,4,3.79,10,0,1,0,89600
62,0,2,1,3,3.24,8,0,0,1,89000
51,0,9,0,1,3.81,8,0,0,1,86000
59,1,2,1,2,2.42,6,0,1,0,59200
40,1,1,1,1,2.94,8,1,0,0,68000
40,0,1,1,5,1.13,7,0,1,0,93000
24,1,7,0,3,2.75,5,0,1,0,54200
30,0,6,1,4,3.22,9,0,0,1,82000
25,1,1,1,4,4,6,0,0,0,77000
39,0,2,1,4,1.73,5,0,0,1,93000
51,0,2,1,5,3.34,5,0,0,1,88000
31,1,2,1,3,2.24,8,1,0,0,69800
45,0,1,1,4,2.14,7,0,1,0,109000
27,0,2,1,1,2.72,5,1,0,0,69000
48,0,1,1,1,2.71,5,1,0,0,67000
53,0,2,1,1,2.53,6,0,0,1,60000
33,0,1,1,1,2.58,9,1,0,0,68000
40,0,9,1,3,2.31,7,0,1,0,99000
37,1,1,0,2,2.58,6,1,0,0,65600
37,0,2,1,3,3.82,10,0,1,0,114000
46,1,6,1,4,1.9,10,0,1,0,72800
28,1,1,1,3,4,8,1,0,0,80400
38,0,6,1,1,3.78,8,1,0,0,79000
25,1,6,1,2,1.49,6,0,1,0,55000
61,0,1,1,3,2.28,5,0,0,1,58000
48,0,1,1,1,3.14,7,0,1,0,67000
48,1,2,1,4,3.93,10,0,1,0,114400
63,1,2,1,0,3.48,6,1,0,0,94400
49,1,2,1,3,2.25,4,1,0,0,82200
52,0,1,1,0,4,8,1,0,0,85000
53,1,7,0,1,3.1,5,1,0,0,59400
53,0,2,1,2,3.93,10,1,0,0,106000
32,0,2,0,2,2.36,4,0,1,0,54000
44,0,2,1,0,3.29,6,1,0,0,101000
59,0,1,1,4,3.45,7,0,0,1,84000
58,0,2,1,5,3.8,8,0,0,0,145000
35,0,8,1,2,1.8,6,0,1,0,64000
25,0,1,1,6,2.53,9,1,0,0,84000
65,0,1,0,0,3.11,3,1,0,0,57000
53,0,6,1,1,1.47,5,1,0,0,64000
62,0,1,1,3,3.77,4,0,0,0,86000
52,1,1,1,0,3.24,3,0,0,1,55600
42,0,10,1,4,3.23,9,0,1,0,115000
60,0,6,1,2,1.98,7,0,1,0,69000
52,0,1,1,4,1.56,9,0,1,0,96000
39,0,2,0,1,2.34,4,1,0,0,71000
36,1,2,1,4,3.57,10,1,0,0,79800
48,0,2,1,6,3.28,10,1,0,0,153000
61,0,9,1,2,2.47,5,0,1,0,72000
24,0,3,1,3,3,8,1,0,0,57000
48,0,2,1,3,4,9,0,1,0,118000
59,0,9,1,4,3.2,9,0,1,0,122000
56,0,4,1,5,2.11,7,0,1,0,92000
31,0,1,1,3,2.01,6,0,0,0,53000
39,1,3,1,1,3.88,9,1,0,0,99200
62,0,4,1,6,2.21,9,1,0,0,100000
33,0,2,1,2,1.2,3,0,0,1,50000
58,1,4,1,4,1.22,7,0,1,0,91400
50,0,2,1,1,3.29,6,1,0,0,97000
65,0,1,1,3,1.92,9,1,0,0,66000
64,0,2,1,1,3.79,7,0,1,0,99000
52,0,4,1,1,3.62,7,0,1,0,97000
60,0,2,1,3,3.44,9,1,0,0,110000
44,0,6,1,2,3.42,6,0,0,1,48000
62,0,3,0,0,3.96,3,0,0,0,45000
58,0,1,1,2,1.8,5,1,0,0,113000
51,1,2,1,1,2.06,6,1,0,0,60800
41,0,2,1,4,1.68,6,0,0,1,74000
25,0,2,1,3,2.91,4,0,0,0,52000
25,0,1,1,2,2.88,4,0,0,0,42000
36,1,8,1,1,1.17,5,0,0,1,47800
36,0,2,1,3,1.95,5,1,0,0,65000
58,1,3,0,5,1.73,8,0,1,0,83400
63,0,2,1,3,4,8,1,0,0,96000
38,0,2,0,1,4,7,0,1,0,77000
33,0,10,0,0,2.19,4,0,0,1,37000
62,0,2,1,1,2.99,3,0,0,1,71000
51,0,1,0,2,4,6,0,0,1,73000
63,1,2,1,1,1.19,5,0,1,0,47400
41,1,1,1,1,1.84,3,0,1,0,50800
58,1,1,1,6,2.54,9,0,1,0,86400
37,0,2,0,2,2.41,4,0,1,0,71000
43,1,1,0,3,1.2,5,0,1,0,51400
45,0,9,1,3,4,8,1,0,0,130000
39,0,2,0,0,1.44,3,1,0,0,53000
53,1,1,1,3,3.17,10,0,1,0,103400
37,1,6,1,1,3.99,5,0,0,1,61600
35,0,2,0,1,3.44,5,0,1,0,56000
36,0,1,1,0,2.4,5,0,1,0,78000
62,1,12,1,3,2.2,7,0,0,0,59600
55,0,1,1,4,2.76,8,0,1,0,115000
37,0,2,1,5,1.63,8,0,1,0,141000
50,1,4,1,2,4,6,0,0,0,71000
43,1,1,1,2,3.5,5,0,0,1,43400
32,1,11,1,2,1.61,8,0,1,0,81600
40,0,7,1,3,2.22,6,0,0,1,67000
41,0,2,1,5,1.46,10,1,0,0,85000
34,1,1,1,1,2.87,6,1,0,0,51200
36,0,1,1,1,2.4,4,0,1,0,61000
50,0,2,1,1,1.83,6,0,1,0,70000
32,0,2,1,2,2.08,4,1,0,0,63000
34,0,2,0,5,2.65,7,1,0,0,104000
26,0,2,1,0,1.27,3,0,0,0,37000
32,1,1,0,4,2.52,7,0,1,0,58600
52,0,2,1,4,3.02,10,0,0,0,106000
64,0,1,1,4,4,10,1,0,0,126000
39,0,2,1,6,3.46,10,1,0,0,123000
24,0,7,1,0,2.75,6,0,0,0,32000
43,1,4,1,2,4,5,0,0,1,59400
60,1,2,1,4,2.73,9,1,0,0,74000
47,0,2,1,5,3.21,5,0,0,1,75000
52,0,3,0,6,2.17,7,1,0,0,98000
28,0,1,1,5,3.84,8,0,0,0,67000
57,0,2,1,1,3.3,6,0,1,0,121000
37,0,4,1,5,2.77,4,0,0,1,45000
56,0,4,0,1,2.18,3,0,0,0,49000
55,1,5,0,1,2.81,7,1,0,0,58000
53,1,2,1,2,1.38,5,1,0,0,52400
56,1,1,1,0,4,5,0,1,0,78800
35,1,7,1,2,3.62,10,1,0,0,79000
51,0,2,1,6,1.5,3,0,0,0,69000
65,1,4,0,1,2.43,5,1,0,0,55000
43,1,1,1,1,2.19,4,0,0,0,55400
30,0,2,1,2,3.13,5,0,0,0,54000
51,1,1,1,3,1.19,3,0,0,1,44800
54,0,2,1,4,4,10,1,0,0,120000
32,1,1,1,2,1.71,5,0,1,0,71600
62,0,1,0,4,2.9,9,1,0,0,82000
49,1,11,0,1,3.59,9,0,1,0,60200
44,1,5,1,0,1.74,3,0,0,0,47200
59,0,4,1,2,4,10,0,1,0,99000
38,0,2,1,3,2.84,7,0,1,0,116000
64,0,1,1,2,2.43,3,0,0,1,64000
41,1,2,1,2,4,8,0,1,0,83800
33,0,2,1,2,3.42,8,0,1,0,66000
58,1,3,1,5,3.73,10,0,1,0,111400
64,1,2,1,1,2.53,7,0,1,0,67200
46,0,2,0,2,4,10,0,1,0,96000
29,1,10,1,1,1.14,6,1,0,0,45200
34,0,6,1,4,3.32,6,1,0,0,67000
43,1,2,1,0,3.29,7,0,1,0,87400
63,0,9,1,3,3.48,10,0,0,1,73000
27,0,1,0,4,2.56,7,0,1,0,61000
65,0,2,1,5,2.03,5,0,1,0,77000
57,0,5,1,1,1.59,4,0,1,0,66000
48,0,2,1,1,3.54,6,0,1,0,63000
61,0,2,1,3,3.53,6,0,0,1,78000
35,0,1,1,6,3.59,9,1,0,0,144000
33,0,9,1,2,2.35,6,0,0,1,71000
44,1,1,1,0,4,7,1,0,0,102200
49,1,1,1,0,1.65,3,0,1,0,39200
45,1,1,1,3,2.39,4,0,0,1,52000
30,0,2,1,1,3.55,5,1,0,0,72000
41,0,2,1,5,4,9,0,1,0,140000
34,0,4,0,2,1.23,5,0,0,1,46000
57,0,2,0,5,4,9,0,1,0,121000
65,1,2,1,1,3.46,4,0,0,1,56000
60,1,9,1,2,3.95,10,1,0,0,76000
32,1,1,1,3,2.04,6,0,1,0,48600
25,1,1,1,5,2.13,8,0,1,0,60000
34,0,8,1,1,3.64,7,1,0,0,85000
44,1,6,1,2,3.17,7,1,0,0,81200
26,0,1,1,2,3.79,8,1,0,0,79000
58,1,1,0,4,2.65,9,0,1,0,63400
45,1,1,1,3,2.89,5,0,0,0,46000
24,1,6,1,1,1.36,7,0,1,0,47200
31,1,2,1,2,2.51,9,1,0,0,63800
59,1,3,1,5,2.77,4,0,1,0,69200
26,0,1,1,1,2.71,5,0,1,0,44000
45,0,2,1,4,1.21,2,0,0,0,47000
38,0,2,1,4,2.44,10,0,1,0,92000
41,0,7,0,4,4,8,0,0,1,95000
56,0,1,1,2,2.74,4,1,0,0,47000
40,1,1,1,1,4,7,0,1,0,71000
33,0,1,1,3,2.64,9,0,1,0,92000
45,0,2,1,1,2.4,6,0,1,0,76000
48,1,4,1,2,3.14,9,0,1,0,84400
61,1,1,0,2,3.24,4,1,0,0,40800
57,1,2,1,3,1.93,4,1,0,0,71600
32,0,2,1,3,2.11,8,1,0,0,75000
55,0,2,0,2,3.84,10,0,1,0,94000
29,0,1,0,5,3.38,8,0,0,1,69000
49,0,1,1,3,3.27,7,1,0,0,127000
54,1,7,0,3,2.49,6,0,1,0,70200
61,1,8,1,3,1.24,7,0,0,0,49800
64,1,1,0,0,3.26,3,0,0,0,37200
42,0,2,1,5,2.68,9,1,0,0,87000
45,1,1,1,2,1.86,5,1,0,0,72000
58,1,2,1,3,1.55,5,0,0,0,61400
50,1,9,0,2,2.9,8,1,0,0,86000
59,0,9,0,2,3.39,5,0,0,0,47000
52,0,2,1,2,2.72,4,0,0,1,67000
50,0,1,1,2,4,7,1,0,0,122000
46,1,2,0,0,3.02,3,1,0,0,49800
44,0,2,1,2,2.63,8,1,0,0,92000
26,0,1,1,2,1.31,6,0,1,0,48000
36,1,2,1,0,1.16,3,0,0,1,51800
61,0,1,1,6,3.09,4,0,0,0,78000
37,0,1,1,1,2.98,7,1,0,0,84000
27,1,8,1,1,4,7,0,1,0,64600
59,0,3,0,2,2.61,9,0,1,0,76000
37,1,1,0,5,2.23,5,1,0,0,64600
30,0,9,1,4,2.11,8,0,1,0,79000
36,1,6,0,2,2.51,6,0,0,1,70800
61,1,12,1,0,3.23,8,0,1,0,56800
46,1,1,1,2,4,5,0,0,0,57800
37,1,2,1,5,2.4,5,0,0,0,65600
27,0,8,1,6,1.38,6,0,1,0,61000
32,1,6,1,2,4,10,1,0,0,81600
58,1,5,1,3,2.8,8,1,0,0,77400
32,0,1,1,5,1.37,9,1,0,0,74000
44,1,12,1,0,1.92,6,0,0,0,60200
47,0,1,1,3,4,7,1,0,0,151000
40,1,2,0,3,2.52,4,0,1,0,58000
46,1,2,1,3,3.27,7,0,1,0,87800
40,0,2,1,2,2.9,6,0,1,0,52000
57,1,13,1,1,2.12,7,1,0,0,63600
59,0,5,0,1,2.02,3,0,1,0,55000
61,1,9,1,4,1.23,6,1,0,0,87800
65,1,11,1,2,2.49,5,0,0,0,55000
48,1,2,1,4,2.47,6,1,0,0,57400
25,0,1,1,2,3.84,6,1,0,0,57000
54,0,1,1,1,2.91,6,1,0,0,83000
31,0,2,1,3,2.58,6,1,0,0,85000
60,1,4,1,6,2.74,7,0,1,0,75000
55,1,7,1,3,1.53,10,0,1,0,72000
41,1,2,1,1,2.04,7,1,0,0,62800
49,0,1,1,1,2.32,3,0,0,0,55000
40,1,1,1,5,2.34,6,0,1,0,78000
35,0,1,1,0,4,8,1,0,0,89000
38,1,2,1,3,4,10,0,1,0,109400
39,1,2,1,2,3.61,7,0,0,1,69200
28,0,1,1,2,1.94,5,0,1,0,58000
51,0,2,1,2,3.48,9,0,1,0,91000
25,0,4,0,0,3.4,3,0,0,0,33000
60,0,2,0,4,3.5,6,0,0,1,83000
41,0,2,1,5,2.03,9,0,0,1,87000
50,0,2,1,5,1.5,9,0,1,0,132000
62,0,7,1,1,3.98,5,0,1,0,82000
36,0,2,1,3,3.03,6,0,1,0,85000
60,0,2,1,4,3.27,10,1,0,0,150000
36,1,1,1,6,2.57,8,0,1,0,83800
41,0,10,1,2,3.11,8,0,1,0,111000
57,0,6,1,2,2.81,6,1,0,0,66000
32,0,1,1,0,2.23,9,0,1,0,46000
29,0,2,1,1,2.12,4,1,0,0,59000
32,0,1,1,2,3.1,6,1,0,0,56000
31,1,1,1,2,4,9,1,0,0,72800
64,0,2,1,4,4,9,0,1,0,113000
33,0,1,1,2,1.62,7,1,0,0,57000
35,1,1,1,6,4,9,1,0,0,96000
50,0,11,1,1,1.11,4,0,0,1,67000
28,0,2,1,3,2.76,9,1,0,0,77000
45,0,1,0,3,2.41,5,0,1,0,83000
27,0,2,1,1,2.74,6,1,0,0,64000
26,0,2,0,3,2.01,5,0,1,0,42000
50,1,1,1,1,1.27,5,0,1,0,48000
65,1,1,1,5,3.53,8,0,1,0,92000
29,1,2,0,2,3.53,4,0,1,0,49200
62,0,2,1,2,1.56,5,0,1,0,61000
59,0,1,1,5,1.11,9,1,0,0,104000
33,0,2,1,3,1.68,7,1,0,0,81000
63,0,4,1,0,1.45,5,0,1,0,54000
52,1,2,1,1,1.57,2,0,0,0,72600
61,0,7,1,2,2.03,8,1,0,0,63000
38,0,2,0,0,3.94,5,1,0,0,66000
26,0,7,1,4,2.28,9,1,0,0,62000
49,0,11,1,4,2.26,9,1,0,0,122000
53,0,2,0,2,2.31,3,0,0,1,51000
48,0,1,1,4,2.11,7,0,1,0,91000
33,1,2,0,6,1.43,9,0,1,0,93400
59,1,10,1,4,2.17,4,0,0,0,60200
54,0,3,1,6,2.51,7,1,0,0,137000
45,0,8,1,1,3.67,10,0,1,0,73000
57,0,3,1,1,2.04,6,1,0,0,69000
51,1,2,1,1,2.95,6,1,0,0,63800
31,1,7,1,5,2.4,8,1,0,0,85800
56,0,2,1,1,3.3,4,0,1,0,74000
45,0,2,1,2,2.19,5,0,0,1,52000
44,0,1,1,5,2.64,10,0,1,0,92000
29,0,12,0,3,1.95,7,0,1,0,65000
38,0,1,1,4,2.72,3,0,0,1,71000
58,0,2,1,5,4,10,1,0,0,124000
65,0,1,1,3,3.73,8,1,0,0,104000
43,0,1,0,1,3.42,4,1,0,0,43000
44,0,1,1,1,1.86,5,0,1,0,72000
65,0,2,0,2,3.58,5,0,1,0,59000
56,1,2,0,0,3.02,3,0,0,1,39800
33,0,1,1,1,3.22,9,0,1,0,60000
30,1,1,0,0,1.94,4,0,1,0,50000
52,0,8,1,1,3.01,8,1,0,0,83000
31,0,1,1,2,1.55,6,1,0,0,67000
52,0,8,1,0,2.28,4,0,0,0,67000
29,0,1,1,4,3.07,4,0,0,0,76000
51,1,2,1,3,1.8,5,0,1,0,61800
27,1,1,1,2,2.66,10,1,0,0,59600
55,0,3,0,2,4,10,1,0,0,70000
27,0,2,1,1,3.65,7,0,1,0,64000
50,1,1,1,2,4,9,0,1,0,88000
40,0,9,1,3,2.83,9,1,0,0,104000
60,1,2,1,5,2.44,8,1,0,0,81000
39,0,1,1,2,2.91,7,0,1,0,86000
25,0,2,0,1,2.4,4,1,0,0,46000
47,1,2,1,2,3.37,6,0,0,0,73600
30,1,2,1,2,3.21,9,1,0,0,56000
57,0,1,1,3,2.43,6,1,0,0,77000
50,0,1,1,3,2.11,8,1,0,0,75000
55,0,2,1,0,4,4,0,0,1,65000
40,1,1,0,0,2.28,4,0,1,0,54000
55,0,1,1,5,3.81,4,0,0,1,97000
60,0,2,1,5,3,9,1,0,0,124000
35,0,1,1,3,2.02,5,1,0,0,61000
62,0,2,1,2,2.17,5,1,0,0,54000
38,1,1,1,5,3.07,9,0,1,0,97400
48,0,2,1,1,1.26,5,0,1,0,70000
29,1,4,1,1,3.85,2,0,0,0,48200
65,0,2,1,1,2.66,5,0,1,0,78000
50,0,1,1,2,3.17,5,1,0,0,95000
28,0,2,1,3,3.6,9,0,1,0,109000
62,0,2,1,0,2.14,3,0,0,1,43000
45,0,1,1,4,2.72,6,0,0,1,52000
27,1,1,1,1,3.84,4,1,0,0,83600
46,0,9,1,2,1.27,5,0,1,0,83000
49,1,1,0,4,1.83,5,1,0,0,70200
37,0,2,1,0,2.92,4,1,0,0,57000
45,0,1,1,1,3.13,4,1,0,0,55000
65,1,4,1,1,3.38,7,1,0,0,73000
61,0,1,1,1,1.7,5,1,0,0,76000
27,0,4,1,4,2.68,5,1,0,0,54000
33,0,2,1,2,2.98,6,0,0,1,74000
59,0,3,1,3,2.04,4,1,0,0,102000
43,0,1,0,4,2.02,7,1,0,0,111000
56,0,4,1,1,2.28,4,1,0,0,55000
32,0,1,1,2,2.08,4,0,1,0,79000
25,0,2,1,1,2.05,5,1,0,0,69000
41,1,1,1,4,3.54,10,0,1,0,106800
57,1,2,0,2,2.96,5,1,0,0,67600
44,1,1,1,1,2.16,7,0,1,0,60200
48,0,1,1,4,1.32,6,1,0,0,92000
63,0,1,1,1,2.84,6,1,0,0,75000
25,0,2,1,2,4,6,0,1,0,71000
36,0,2,0,5,4,8,1,0,0,117000
35,0,2,1,3,2.65,8,0,1,0,76000
43,0,2,0,4,3.81,8,0,0,0,77000
56,0,2,1,0,3.25,6,0,1,0,74000
50,0,1,1,3,3.49,4,0,0,1,80000
32,0,5,1,6,3.1,7,0,0,1,85000
48,1,2,0,4,3.77,8,0,1,0,103400
59,1,1,1,1,3.93,9,1,0,0,91200
24,1,7,1,3,2.75,8,0,1,0,68200
43,1,1,1,1,4,9,1,0,0,93400
40,1,12,0,1,2.5,6,0,0,0,63000
39,0,2,1,1,4,7,0,1,0,85000
30,1,1,1,4,2.95,7,0,1,0,58000
31,0,2,1,4,2.35,9,1,0,0,92000
59,1,1,1,0,2.48,8,1,0,0,59200
60,0,2,1,2,2.49,3,0,0,0,71000
62,1,2,1,2,4,8,1,0,0,77600
27,0,1,1,0,3.31,5,0,1,0,55000
62,0,2,1,0,1.08,2,0,1,0,43000
33,0,6,0,3,3.29,3,0,0,0,68000
37,0,7,1,3,1.73,6,0,0,0,56000
50,1,10,1,2,2.13,9,1,0,0,58000
38,1,1,1,3,1.77,6,1,0,0,78400
39,0,6,1,2,2.31,4,0,0,1,62000
65,0,2,0,0,2.52,3,1,0,0,42000
60,0,2,1,1,3.23,4,1,0,0,104000
44,0,2,0,2,2.27,4,1,0,0,48000
57,1,9,0,3,2.81,6,0,1,0,58600
25,0,1,1,1,4,6,0,1,0,54000
26,0,2,0,2,2.06,6,1,0,0,47000
53,0,2,0,3,3.21,9,1,0,0,50000
48,1,1,1,3,1.68,4,0,0,1,64400
41,0,1,1,1,2.36,5,0,1,0,53000
37,1,7,1,2,1.64,4,0,0,1,65600
35,0,9,1,3,1.78,10,1,0,0,91000
26,1,3,0,5,1.82,10,0,1,0,58800
35,0,4,1,5,1.64,10,1,0,0,109000
56,0,2,1,4,2.19,8,1,0,0,109000
59,1,2,1,5,2.45,10,1,0,0,95200
42,1,2,1,2,2.14,5,1,0,0,76600
56,0,11,1,1,4,10,1,0,0,132000
48,0,2,1,5,3.06,7,0,0,0,89000
55,1,1,1,0,2.05,4,0,1,0,56000
61,0,1,1,4,1.26,7,0,1,0,82000
33,1,2,1,3,2.72,9,0,1,0,99400
55,1,2,1,4,3.17,10,0,0,0,77000
46,0,1,1,2,1.34,6,1,0,0,78000
54,0,1,1,2,1.87,6,0,1,0,78000
63,0,2,1,0,1.68,5,0,1,0,57000
53,0,2,1,3,3.27,6,0,1,0,107000
51,1,1,1,3,4,7,0,1,0,97800
27,0,4,0,3,3.3,10,0,1,0,73000
35,0,2,1,3,3.21,9,0,1,0,87000
25,1,8,1,4,3.79,7,1,0,0,86000
26,1,2,1,1,2.17,5,0,1,0,51800
52,0,2,1,2,3.34,7,0,1,0,87000
38,1,1,1,2,3.39,7,0,1,0,99400
47,0,1,1,0,1.74,3,0,0,1,55000
60,0,2,1,3,1.97,4,0,0,0,70000
35,1,2,1,3,1.85,7,0,1,0,72000
32,1,3,1,4,1.83,6,0,0,1,68600
33,0,1,1,2,2.14,4,1,0,0,67000
26,1,1,1,1,2.45,4,0,0,1,40800
42,0,2,1,2,3.34,4,0,0,0,52000
27,1,1,1,2,4,10,0,1,0,63600
31,0,2,1,3,2.26,5,0,1,0,57000
52,0,2,1,1,1.34,3,1,0,0,61000
35,1,1,1,3,3.65,7,0,1,0,82000
54,0,10,1,2,2.64,8,1,0,0,104000
28,0,2,1,5,4,6,0,0,1,98000
39,0,2,1,1,2.56,4,0,1,0,72000
