Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,NPS,Explorer,Diplomat,Analyst
11637,Hardware,40,0,3,1,Explorer,1,3.99,89000,4,1,0,0
11641,Hardware,54,1,3,1,Explorer,5,3.42,104200,8,1,0,0
11642,Hardware,64,0,1,1,Diplomat,2,2.23,58000,5,0,1,0
11643,Hardware,39,1,2,1,Explorer,3,3.64,106200,9,1,0,0
11644,Hardware,51,0,2,1,Diplomat,1,3.11,71000,8,0,1,0
11645,Hardware,35,0,2,1,Sentinel,0,1.68,50000,3,0,0,0
11648,Hardware,50,0,1,1,Diplomat,2,3.31,87000,3,0,1,0
11649,Hardware,36,1,2,0,Analyst,1,1.74,51800,4,0,0,1
11651,Hardware,57,0,1,1,Explorer,4,3.82,169000,9,1,0,0
11652,Hardware,58,0,1,1,Diplomat,0,3.82,60000,4,0,1,0
11654,Hardware,32,1,2,1,Diplomat,2,3.62,88600,6,0,1,0
11656,Hardware,32,0,2,1,Explorer,4,1.28,66000,5,1,0,0
11657,Hardware,31,0,1,1,Explorer,1,4,70000,6,1,0,0
11659,Hardware,32,0,2,1,Sentinel,5,3.52,108000,9,0,0,0
11660,Hardware,65,0,2,1,Explorer,0,3.58,58000,4,1,0,0
11662,Hardware,50,0,2,1,Explorer,3,1.2,76000,7,1,0,0
11664,Hardware,34,0,1,1,Diplomat,4,1.99,70000,6,0,1,0
11666,Hardware,36,1,1,1,Explorer,5,2.74,88800,9,1,0,0
11672,Hardware,47,0,1,0,Diplomat,6,2.79,105000,9,0,1,0
11673,Hardware,47,0,1,0,Analyst,2,2.99,56000,3,0,0,1
11677,Hardware,60,0,2,1,Diplomat,1,1.12,51000,3,0,1,0
11680,Hardware,39,0,2,1,Sentinel,1,4,87000,6,0,0,0
11681,Hardware,64,1,1,1,Diplomat,5,1.49,83200,5,0,1,0
11686,Hardware,39,0,1,1,Explorer,2,3.8,77000,10,1,0,0
11690,Hardware,48,0,2,1,Sentinel,5,3.65,112000,4,0,0,0
11692,Hardware,58,0,5,1,Diplomat,3,2.8,106000,9,0,1,0
11693,Hardware,61,0,2,1,Explorer,1,1.94,60000,5,1,0,0
11694,Hardware,38,1,2,1,Analyst,2,1.64,48400,6,0,0,1
11695,Hardware,45,1,9,1,Sentinel,2,2.39,51000,4,0,0,0
11696,Hardware,37,0,2,1,Sentinel,3,3.35,84000,7,0,0,0
11699,Hardware,63,1,2,1,Sentinel,6,1.66,86400,8,0,0,0
11700,Hardware,32,0,1,1,Sentinel,3,2.74,71000,7,0,0,0
11701,Hardware,28,0,1,1,Explorer,3,2.6,75000,8,1,0,0
11703,Hardware,35,0,12,1,Analyst,3,1.52,86000,10,0,0,1
11705,Hardware,33,0,2,1,Diplomat,5,2.11,79000,7,0,1,0
11707,Hardware,31,1,1,1,Explorer,1,2.45,48800,4,1,0,0
11710,Hardware,57,0,1,1,Explorer,2,2.91,95000,6,1,0,0
11713,Hardware,57,0,6,1,Explorer,4,3.23,98000,9,1,0,0
11714,Hardware,30,1,2,1,Diplomat,2,3.22,60000,6,0,1,0
11715,Hardware,62,0,1,1,Diplomat,2,1.13,83000,4,0,1,0
11720,Hardware,55,0,2,0,Diplomat,2,2.21,73000,3,0,1,0
11723,Hardware,64,0,6,0,Analyst,1,1.8,46000,4,0,0,1
11726,Hardware,32,1,2,1,Diplomat,5,1.5,58600,5,0,1,0
11729,Hardware,45,0,12,1,Sentinel,5,3.16,113000,9,0,0,0
11730,Hardware,27,1,1,1,Explorer,1,2.92,61600,5,1,0,0
11731,Hardware,62,0,6,1,Diplomat,2,1.16,78000,6,0,1,0
11732,Hardware,58,0,5,1,Sentinel,3,2.11,65000,3,0,0,0
11733,Hardware,44,1,4,1,Explorer,5,3.62,128200,8,1,0,0
11737,Hardware,28,0,2,1,Analyst,3,2.57,57000,7,0,0,1
11738,Hardware,45,0,2,1,Explorer,2,2.58,63000,6,1,0,0
11741,Hardware,36,0,4,1,Diplomat,4,2.15,115000,8,0,1,0
11742,Hardware,47,0,1,1,Sentinel,1,2.99,61000,2,0,0,0
11744,Hardware,50,0,2,1,Explorer,5,3.77,133000,9,1,0,0
11745,Hardware,58,0,2,1,Diplomat,2,1.99,92000,5,0,1,0
11747,Hardware,41,0,2,0,Diplomat,1,2.23,54000,3,0,1,0
11749,Hardware,37,0,2,0,Explorer,2,3.18,71000,8,1,0,0
11750,Hardware,29,0,6,0,Diplomat,3,2.48,65000,5,0,1,0
11751,Hardware,53,0,1,1,Sentinel,5,2.46,102000,6,0,0,0
11755,Hardware,55,1,2,1,Explorer,2,1.29,55000,6,1,0,0
11757,Hardware,65,0,1,0,Explorer,2,2.38,63000,5,1,0,0
11758,Hardware,48,1,2,1,Sentinel,0,2.28,43400,2,0,0,0
11759,Hardware,61,1,1,0,Explorer,1,2.26,49800,4,1,0,0
11761,Hardware,58,0,1,1,Explorer,4,2.45,101000,8,1,0,0
11762,Hardware,38,1,1,1,Sentinel,4,3.6,85400,10,0,0,0
11764,Hardware,63,0,4,0,Explorer,0,3.67,71000,7,1,0,0
11766,Hardware,45,1,3,0,Explorer,4,3.18,72000,9,1,0,0
11767,Hardware,25,0,2,1,Diplomat,4,3.12,86000,9,0,1,0
11768,Hardware,30,1,5,1,Diplomat,0,2.37,53000,6,0,1,0
11770,Hardware,52,0,2,1,Explorer,1,4,130000,8,1,0,0
11771,Hardware,42,0,2,1,Diplomat,5,1.33,106000,5,0,1,0
11773,Hardware,38,0,8,1,Explorer,0,3.32,57000,5,1,0,0
11775,Hardware,31,1,1,1,Explorer,3,3.02,55800,10,1,0,0
11776,Hardware,44,0,2,1,Diplomat,4,1.67,91000,4,0,1,0
11777,Hardware,59,0,2,0,Sentinel,3,1.77,62000,3,0,0,0
11783,Hardware,46,0,7,1,Explorer,4,2.76,120000,9,1,0,0
11785,Hardware,58,0,3,1,Explorer,3,3.12,96000,10,1,0,0
11788,Hardware,41,0,2,1,Sentinel,5,1.57,112000,5,0,0,0
11789,Hardware,57,0,1,1,Diplomat,2,3.31,74000,7,0,1,0
11790,Hardware,27,1,2,1,Sentinel,3,2.15,50600,3,0,0,0
11791,Hardware,47,0,1,1,Diplomat,3,3.81,120000,8,0,1,0
11792,Hardware,59,0,1,1,Diplomat,4,2.68,133000,9,0,1,0
11793,Hardware,34,1,2,1,Diplomat,2,3.06,70200,4,0,1,0
11795,Hardware,26,0,2,0,Diplomat,1,4,57000,6,0,1,0
11797,Hardware,37,1,5,1,Explorer,1,3.38,61600,4,1,0,0
11801,Hardware,47,0,2,0,Explorer,3,2.47,62000,6,1,0,0
11803,Hardware,27,1,9,1,Explorer,5,2.78,86600,9,1,0,0
11806,Hardware,59,0,8,1,Explorer,1,2.17,80000,5,1,0,0
11807,Hardware,54,0,2,1,Analyst,2,3.39,61000,4,0,0,1
11808,Hardware,45,1,10,1,Diplomat,0,1.57,60000,10,0,1,0
11809,Hardware,29,1,1,0,Diplomat,2,3.05,40200,3,0,1,0
11811,Hardware,57,0,2,1,Analyst,1,2.53,59000,5,0,0,1
11813,Hardware,42,0,2,1,Explorer,5,1.85,79000,9,1,0,0
11817,Hardware,50,1,2,1,Diplomat,2,2.65,108000,6,0,1,0
11818,Hardware,48,0,2,1,Diplomat,1,1.84,93000,6,0,1,0
11820,Hardware,52,1,9,1,Sentinel,1,2.61,73600,3,0,0,0
11821,Hardware,29,0,2,1,Explorer,2,4,84000,4,1,0,0
11823,Hardware,44,0,2,0,Analyst,3,3.62,68000,5,0,0,1
11824,Hardware,39,0,2,1,Explorer,2,1.17,61000,5,1,0,0
11825,Hardware,46,0,2,1,Sentinel,4,3.94,95000,7,0,0,0
11826,Hardware,27,0,2,0,Diplomat,3,3.44,48000,5,0,1,0
11827,Hardware,52,0,2,1,Diplomat,2,2.7,103000,5,0,1,0
11832,Hardware,43,0,2,0,Explorer,2,4,98000,7,1,0,0
11835,Hardware,27,1,2,1,Diplomat,2,4,69600,5,0,1,0
11836,Hardware,58,1,2,1,Diplomat,3,3.7,116400,8,0,1,0
11837,Hardware,42,1,1,1,Explorer,2,1.64,76600,7,1,0,0
11839,Hardware,41,0,2,0,Diplomat,2,1.81,68000,6,0,1,0
11840,Hardware,26,1,8,0,Explorer,1,3.69,66800,9,1,0,0
11845,Hardware,64,1,1,1,Explorer,2,2.74,67200,5,1,0,0
11846,Hardware,36,1,2,1,Explorer,4,2.83,98800,8,1,0,0
11847,Hardware,58,0,10,1,Diplomat,5,2.15,108000,9,0,1,0
11854,Hardware,36,1,1,1,Explorer,6,1.84,78800,9,1,0,0
11855,Hardware,34,0,5,0,Diplomat,2,3.96,106000,7,0,1,0
11856,Hardware,63,0,2,1,Analyst,0,1.93,30000,1,0,0,1
11857,Hardware,54,0,2,1,Diplomat,3,1.39,59000,5,0,1,0
11858,Hardware,61,1,1,1,Diplomat,1,2.4,60800,3,0,1,0
11859,Hardware,60,0,2,1,Diplomat,2,2.09,95000,7,0,1,0
11860,Hardware,45,0,1,1,Diplomat,1,3.68,96000,7,0,1,0
11862,Hardware,50,0,2,1,Diplomat,1,4,101000,6,0,1,0
11863,Hardware,51,1,2,1,Analyst,4,2.38,77800,6,0,0,1
11864,Hardware,42,0,2,0,Diplomat,2,4,70000,10,0,1,0
11866,Hardware,24,1,2,1,Analyst,1,3.48,41200,3,0,0,1
11868,Hardware,44,1,2,1,Diplomat,1,2.26,87200,9,0,1,0
11869,Hardware,40,0,1,0,Diplomat,0,4,69000,7,0,1,0
11871,Hardware,31,0,1,1,Diplomat,1,2.58,44000,3,0,1,0
11873,Hardware,63,1,1,1,Explorer,1,2.12,68400,5,1,0,0
11876,Hardware,40,1,1,1,Analyst,2,2.14,55000,6,0,0,1
11877,Hardware,53,0,2,1,Diplomat,3,1.79,98000,10,0,1,0
11879,Hardware,37,0,1,1,Explorer,2,3.35,106000,6,1,0,0
11885,Hardware,43,0,2,1,Analyst,5,2.93,90000,6,0,0,1
11886,Hardware,50,0,2,0,Explorer,4,2.11,60000,4,1,0,0
11887,Hardware,46,0,1,1,Explorer,0,3.12,78000,2,1,0,0
11888,Hardware,57,1,2,0,Explorer,2,2.42,48600,5,1,0,0
11890,Hardware,43,1,1,1,Explorer,0,2.56,48400,3,1,0,0
11894,Hardware,45,1,1,1,Explorer,3,4,111000,8,1,0,0
11898,Hardware,38,0,2,1,Explorer,2,1.98,67000,6,1,0,0
11908,Hardware,52,1,10,1,Explorer,2,2.92,75600,8,1,0,0
11910,Hardware,55,1,8,1,Analyst,2,1.77,57000,5,0,0,1
11911,Hardware,49,0,2,0,Analyst,5,2.47,73000,4,0,0,1
11912,Hardware,59,0,2,1,Explorer,1,3.88,83000,7,1,0,0
11915,Hardware,64,1,2,1,Diplomat,4,1.96,65200,4,0,1,0
11917,Hardware,50,0,2,1,Explorer,1,4,114000,8,1,0,0
11918,Hardware,48,0,1,1,Explorer,1,3.39,87000,3,1,0,0
11919,Hardware,45,0,2,1,Explorer,4,2.82,108000,8,1,0,0
11924,Hardware,38,1,1,1,Sentinel,0,2.94,43400,3,0,0,0
11925,Hardware,39,0,2,1,Explorer,4,3.45,103000,6,1,0,0
11927,Hardware,45,0,6,0,Diplomat,2,3.18,72000,8,0,1,0
11932,Hardware,41,0,1,1,Diplomat,4,1.68,83000,5,0,1,0
11934,Hardware,38,0,4,1,Sentinel,2,2.18,70000,3,0,0,0
11937,Hardware,39,0,5,1,Explorer,5,2.58,110000,7,1,0,0
11940,Hardware,36,0,2,1,Explorer,5,2.29,97000,10,1,0,0
11942,Hardware,34,0,7,1,Analyst,2,3.71,82000,7,0,0,1
11943,Hardware,65,0,1,1,Explorer,0,4,71000,4,1,0,0
11945,Hardware,43,1,6,0,Explorer,2,2.64,84400,5,1,0,0
11946,Hardware,33,0,1,0,Sentinel,1,2.17,43000,3,0,0,0
11948,Hardware,40,1,2,1,Explorer,2,2,74000,8,1,0,0
11950,Hardware,62,0,1,1,Explorer,5,1.28,79000,8,1,0,0
11955,Hardware,57,0,1,1,Sentinel,1,1.88,45000,3,0,0,0
11957,Hardware,50,0,11,1,Sentinel,3,2.28,75000,5,0,0,0
11959,Hardware,39,0,8,1,Diplomat,4,1.17,70000,9,0,1,0
11965,Hardware,34,0,1,1,Explorer,2,1.75,89000,5,1,0,0
11968,Hardware,51,0,2,1,Diplomat,1,3.08,89000,6,0,1,0
11969,Hardware,59,1,3,1,Analyst,4,2.18,56200,5,0,0,1
11972,Hardware,26,1,4,1,Explorer,1,3.26,63800,8,1,0,0
11973,Hardware,64,1,3,1,Explorer,0,4,72200,6,1,0,0
11976,Hardware,35,1,1,1,Explorer,2,2.2,73000,6,1,0,0
11979,Hardware,53,0,12,1,Diplomat,2,2.18,86000,8,0,1,0
11981,Hardware,25,0,6,1,Diplomat,2,2.18,57000,5,0,1,0
11983,Hardware,55,0,9,0,Sentinel,1,4,63000,8,0,0,0
11985,Hardware,59,0,1,1,Diplomat,4,2.84,115000,6,0,1,0
11986,Hardware,52,0,1,1,Diplomat,2,3.3,86000,9,0,1,0
11987,Hardware,58,0,2,1,Sentinel,1,1.24,44000,2,0,0,0
11988,Hardware,44,0,1,1,Diplomat,5,3.27,114000,10,0,1,0
11990,Hardware,45,1,1,0,Analyst,4,1.35,51000,4,0,0,1
11992,Hardware,49,0,3,1,Diplomat,2,3.54,108000,9,0,1,0
11996,Hardware,33,1,2,1,Explorer,0,2.37,53400,3,1,0,0
11999,Hardware,26,1,4,1,Explorer,5,2.44,69800,8,1,0,0
12002,Hardware,35,0,1,1,Analyst,4,2.03,79000,3,0,0,1
12003,Hardware,61,0,1,1,Explorer,4,2.56,82000,5,1,0,0
12004,Hardware,64,0,1,1,Diplomat,2,2.23,45000,5,0,1,0
12005,Hardware,28,0,2,1,Analyst,2,2.29,42000,4,0,0,1
12009,Hardware,45,0,5,1,Analyst,4,1.33,66000,5,0,0,1
12010,Hardware,42,0,10,1,Diplomat,1,2.25,70000,7,0,1,0
12011,Hardware,64,1,12,0,Explorer,4,1.9,65200,9,1,0,0
12012,Hardware,60,0,3,1,Diplomat,3,1.94,98000,6,0,1,0
12013,Hardware,34,0,6,1,Diplomat,1,2.43,52000,4,0,1,0
12014,Hardware,41,0,6,1,Explorer,1,2.21,101000,5,1,0,0
12016,Hardware,27,0,7,1,Diplomat,3,4,86000,10,0,1,0
12018,Hardware,26,0,3,1,Explorer,5,3.89,95000,10,1,0,0
12019,Hardware,57,1,1,0,Explorer,1,3.83,54600,5,1,0,0
12021,Hardware,59,0,2,1,Diplomat,1,3.37,78000,4,0,1,0
12022,Hardware,48,0,2,1,Explorer,4,1.79,77000,6,1,0,0
12025,Hardware,25,1,2,1,Analyst,4,1.21,53000,5,0,0,1
12027,Hardware,56,0,1,1,Explorer,5,2.67,88000,9,1,0,0
12028,Hardware,52,1,2,1,Explorer,1,1.41,62600,4,1,0,0
12031,Hardware,25,1,3,1,Diplomat,6,3.09,85000,9,0,1,0
12036,Hardware,50,1,2,0,Sentinel,5,2.25,71000,5,0,0,0
12037,Hardware,51,0,11,1,Sentinel,2,3.02,61000,5,0,0,0
12038,Hardware,31,0,2,1,Diplomat,1,2.93,70000,4,0,1,0
12039,Hardware,54,0,9,1,Diplomat,5,2.42,137000,8,0,1,0
12043,Hardware,47,0,2,1,Analyst,2,2.61,89000,5,0,0,1
12049,Hardware,52,0,2,1,Explorer,2,2.56,124000,6,1,0,0
12050,Hardware,24,1,2,0,Explorer,3,2.4,45200,8,1,0,0
12055,Hardware,39,1,1,1,Diplomat,4,1.73,119200,5,0,1,0
12058,Hardware,44,0,2,1,Diplomat,0,2.48,75000,5,0,1,0
12060,Hardware,53,0,1,0,Explorer,3,3.68,89000,6,1,0,0
12061,Hardware,53,0,1,1,Diplomat,5,3.53,184000,10,0,1,0
12062,Hardware,42,0,1,1,Explorer,3,3.5,115000,6,1,0,0
12063,Hardware,63,1,1,1,Sentinel,1,1.49,37400,3,0,0,0
12065,Hardware,29,0,4,1,Sentinel,5,2.25,79000,5,0,0,0
12066,Hardware,64,0,13,1,Explorer,1,2.47,87000,8,1,0,0
12071,Hardware,56,0,2,1,Explorer,4,3.98,114000,9,1,0,0
12072,Hardware,58,0,10,1,Sentinel,2,2.65,81000,6,0,0,0
12073,Hardware,28,0,1,1,Diplomat,2,2.36,58000,4,0,1,0
12074,Hardware,27,0,2,0,Explorer,3,1.34,45000,4,1,0,0
12075,Hardware,30,0,1,1,Explorer,5,1.54,87000,6,1,0,0
12078,Hardware,39,0,6,1,Analyst,2,4,81000,7,0,0,1
12082,Hardware,38,1,1,0,Sentinel,0,2.71,40400,4,0,0,0
12083,Hardware,51,1,1,1,Explorer,0,3.26,51800,3,1,0,0
12084,Hardware,27,0,6,1,Analyst,6,2.03,60000,6,0,0,1
12090,Hardware,62,1,1,1,Sentinel,2,2.08,49600,2,0,0,0
12095,Hardware,38,0,1,1,Diplomat,1,3.34,75000,8,0,1,0
12096,Hardware,39,1,1,1,Diplomat,2,3.69,63200,5,0,1,0
12097,Hardware,58,0,2,1,Diplomat,1,1.97,78000,7,0,1,0
12098,Hardware,60,0,2,0,Sentinel,2,2.71,51000,3,0,0,0
12101,Hardware,34,0,2,0,Explorer,0,3.35,59000,4,1,0,0
12102,Hardware,58,0,3,1,Diplomat,3,3,65000,5,0,1,0
12109,Hardware,32,1,2,1,Explorer,2,2.84,53600,7,1,0,0
12111,Hardware,33,0,2,0,Explorer,4,3.12,64000,5,1,0,0
12112,Hardware,32,1,2,1,Explorer,1,3.56,66600,7,1,0,0
12113,Hardware,34,0,1,0,Diplomat,1,1.79,48000,4,0,1,0
12116,Hardware,27,0,2,0,Explorer,2,2.91,46000,4,1,0,0
12118,Hardware,36,1,1,1,Sentinel,5,2.16,96800,6,0,0,0
12120,Hardware,25,0,2,1,Explorer,4,4,90000,8,1,0,0
12123,Hardware,60,0,1,1,Diplomat,3,4,104000,6,0,1,0
12125,Hardware,35,0,1,1,Explorer,3,3.62,97000,8,1,0,0
12127,Hardware,32,0,2,1,Diplomat,3,3.06,99000,9,0,1,0
12128,Hardware,45,1,2,1,Diplomat,4,1.45,75000,8,0,1,0
12129,Hardware,33,1,1,1,Diplomat,1,2.49,59400,8,0,1,0
12130,Hardware,31,0,2,1,Explorer,3,1.85,74000,8,1,0,0
12133,Hardware,25,0,1,1,Diplomat,1,2.92,45000,4,0,1,0
12135,Hardware,43,0,7,1,Explorer,2,2.05,86000,7,1,0,0
12138,Hardware,47,0,8,1,Diplomat,1,1.28,97000,6,0,1,0
12139,Hardware,31,0,2,0,Diplomat,1,1.99,71000,6,0,1,0
12140,Hardware,32,0,1,1,Diplomat,5,1.6,104000,9,0,1,0
12147,Hardware,51,0,2,1,Diplomat,2,2.9,139000,7,0,1,0
12148,Hardware,36,0,1,1,Diplomat,1,2.9,53000,3,0,1,0
12149,Hardware,64,1,1,0,Sentinel,4,3.74,39200,3,0,0,0
12150,Hardware,50,0,1,1,Sentinel,1,2.18,76000,3,0,0,0
12151,Hardware,30,0,3,1,Diplomat,5,1.43,77000,7,0,1,0
12152,Hardware,37,0,1,1,Diplomat,1,3.08,87000,6,0,1,0
12154,Hardware,37,0,2,1,Explorer,4,2.97,116000,8,1,0,0
12155,Hardware,25,1,1,1,Explorer,4,2.85,69000,6,1,0,0
12158,Hardware,33,1,1,0,Analyst,3,3.2,41400,5,0,0,1
12160,Hardware,50,1,2,1,Diplomat,1,3.99,85000,9,0,1,0
12161,Hardware,59,0,2,1,Explorer,1,3.68,102000,7,1,0,0
12162,Hardware,39,0,2,1,Diplomat,0,3.64,99000,6,0,1,0
12163,Hardware,27,0,2,1,Sentinel,2,3.03,62000,5,0,0,0
12165,Hardware,57,0,2,0,Analyst,0,2.28,36000,3,0,0,1
12166,Hardware,38,0,1,1,Diplomat,1,4,78000,9,0,1,0
12167,Hardware,51,0,7,1,Explorer,4,2.66,116000,9,1,0,0
12169,Hardware,33,0,4,1,Diplomat,3,2.07,76000,5,0,1,0
12170,Hardware,60,1,9,1,Analyst,3,1.49,56000,4,0,0,1
12172,Hardware,53,0,1,1,Diplomat,3,4,125000,4,0,1,0
12173,Hardware,64,0,2,0,Explorer,5,2.14,99000,7,1,0,0
12174,Hardware,57,0,4,0,Sentinel,0,3.4,55000,5,0,0,0
12178,Hardware,36,1,1,0,Diplomat,6,4,101800,9,0,1,0
12180,Hardware,61,1,12,1,Diplomat,1,2.93,79800,10,0,1,0
12185,Hardware,58,0,1,1,Explorer,3,1.91,76000,4,1,0,0
12187,Hardware,27,0,2,1,Diplomat,3,2.71,62000,6,0,1,0
12189,Hardware,26,0,2,1,Explorer,2,1.9,43000,5,1,0,0
12192,Hardware,38,1,3,1,Explorer,4,4,98400,10,1,0,0
12195,Hardware,45,0,2,1,Analyst,4,1.95,63000,8,0,0,1
12196,Hardware,53,0,10,0,Explorer,2,2.08,68000,7,1,0,0
12197,Hardware,52,1,2,1,Analyst,2,1.22,51600,4,0,0,1
12198,Hardware,48,0,1,1,Sentinel,3,3.44,75000,5,0,0,0
12204,Hardware,38,1,12,1,Diplomat,4,3.72,121400,8,0,1,0
12205,Hardware,39,1,1,1,Diplomat,3,1.82,70200,4,0,1,0
12207,Hardware,44,0,2,1,Explorer,0,3.66,100000,9,1,0,0
12217,Hardware,36,0,9,0,Diplomat,0,2.99,69000,5,0,1,0
12218,Hardware,45,0,7,1,Sentinel,1,2.45,52000,5,0,0,0
12220,Hardware,50,1,6,0,Explorer,0,2.4,54000,4,1,0,0
12222,Hardware,58,1,1,1,Explorer,3,2.2,51400,6,1,0,0
12223,Hardware,26,0,7,0,Explorer,0,3.2,52000,7,1,0,0
12228,Hardware,59,0,1,1,Sentinel,3,3.72,83000,4,0,0,0
12230,Hardware,39,0,8,1,Diplomat,3,4,124000,10,0,1,0
12233,Hardware,40,0,1,1,Explorer,2,3.75,87000,10,1,0,0
12234,Hardware,53,0,1,1,Explorer,3,1.51,65000,5,1,0,0
12238,Hardware,57,1,1,1,Diplomat,3,4,96600,9,0,1,0
12247,Hardware,63,0,4,1,Explorer,2,4,113000,7,1,0,0
12251,Hardware,64,0,9,1,Diplomat,0,3.11,50000,3,0,1,0
12253,Hardware,59,0,11,1,Analyst,4,1.28,96000,8,0,0,1
12258,Hardware,47,1,2,0,Sentinel,3,3.19,71600,4,0,0,0
12259,Hardware,59,1,5,0,Sentinel,4,2.52,79200,5,0,0,0
12260,Hardware,38,1,2,0,Diplomat,4,2.94,71400,9,0,1,0
12262,Hardware,52,1,9,1,Diplomat,3,2.95,68600,10,0,1,0
12267,Hardware,56,1,1,0,Diplomat,0,2.88,52800,8,0,1,0
12269,Hardware,29,1,7,0,Diplomat,5,3.07,73200,9,0,1,0
12271,Hardware,35,0,1,1,Explorer,2,1.66,63000,5,1,0,0
12272,Hardware,43,1,2,1,Explorer,0,1.35,54400,5,1,0,0
12274,Hardware,27,0,1,0,Explorer,5,1.53,70000,10,1,0,0
12276,Hardware,56,1,7,1,Explorer,5,1.62,99800,9,1,0,0
12277,Hardware,51,0,2,1,Diplomat,0,1.57,63000,3,0,1,0
12281,Hardware,52,0,2,1,Diplomat,2,3.11,123000,4,0,1,0
12282,Hardware,60,0,6,1,Diplomat,5,1.68,137000,8,0,1,0
12284,Hardware,37,1,8,1,Explorer,1,2.37,72600,7,1,0,0
12285,Hardware,27,0,2,1,Explorer,1,3.2,54000,7,1,0,0
12287,Hardware,41,0,2,1,Diplomat,2,3.74,79000,6,0,1,0
12288,Hardware,58,0,3,1,Sentinel,4,2.16,100000,5,0,0,0
12289,Hardware,31,0,2,1,Diplomat,5,3.02,114000,10,0,1,0
12290,Hardware,54,0,2,1,Diplomat,2,1.55,87000,8,0,1,0
12295,Hardware,37,1,1,1,Explorer,1,2.31,73600,5,1,0,0
12296,Hardware,39,1,2,1,Analyst,2,2.04,56200,3,0,0,1
12298,Hardware,28,0,11,1,Explorer,2,2,50000,9,1,0,0
12301,Hardware,29,0,5,1,Explorer,2,2.73,83000,4,1,0,0
12302,Hardware,54,1,2,1,Explorer,3,4,102200,10,1,0,0
12304,Hardware,25,0,4,1,Sentinel,0,1.23,40000,4,0,0,0
12310,Hardware,37,0,2,1,Sentinel,1,2.44,62000,3,0,0,0
12311,Hardware,61,0,1,1,Diplomat,3,1.29,67000,6,0,1,0
12314,Hardware,34,0,2,1,Diplomat,3,2.97,84000,7,0,1,0
12318,Hardware,31,0,2,0,Sentinel,4,4,54000,7,0,0,0
12319,Hardware,24,0,2,0,Diplomat,2,4,47000,9,0,1,0
12320,Hardware,53,1,1,0,Explorer,1,4,114400,7,1,0,0
12323,Hardware,62,0,8,1,Diplomat,1,4,66000,7,0,1,0
12324,Hardware,58,0,1,1,Explorer,2,3.59,86000,7,1,0,0
12325,Hardware,59,1,2,1,Diplomat,5,3.49,94200,8,0,1,0
12326,Hardware,48,0,2,0,Explorer,0,2.95,67000,6,1,0,0
12328,Hardware,33,0,2,1,Diplomat,6,2.48,91000,10,0,1,0
12330,Hardware,31,1,2,1,Explorer,0,2.96,45800,4,1,0,0
12331,Hardware,59,1,6,1,Explorer,5,3.36,86200,9,1,0,0
12333,Hardware,55,0,1,1,Explorer,2,2.97,96000,5,1,0,0
12335,Hardware,53,1,1,1,Explorer,3,4,99400,10,1,0,0
12342,Hardware,64,1,2,1,Explorer,3,4,87200,7,1,0,0
12345,Hardware,46,1,2,0,Diplomat,2,2.43,70800,6,0,1,0
12348,Hardware,48,0,1,0,Diplomat,5,1.77,116000,9,0,1,0
12349,Hardware,47,1,2,1,Explorer,4,3.99,121600,8,1,0,0
12350,Hardware,40,0,2,1,Diplomat,1,2.09,87000,6,0,1,0
12351,Hardware,33,1,3,1,Explorer,2,2.68,66400,5,1,0,0
12352,Hardware,58,0,2,1,Explorer,2,2.37,74000,6,1,0,0
12353,Hardware,28,0,4,1,Analyst,3,3.67,68000,5,0,0,1
12355,Hardware,58,0,4,0,Explorer,0,1.12,50000,4,1,0,0
12356,Hardware,58,0,4,1,Diplomat,1,2.07,75000,5,0,1,0
12358,Hardware,64,0,2,1,Explorer,5,2.94,117000,7,1,0,0
12360,Hardware,30,0,1,1,Diplomat,0,2.46,57000,3,0,1,0
12361,Hardware,60,0,8,1,Explorer,5,2.76,130000,10,1,0,0
12369,Hardware,46,0,7,1,Explorer,0,1.41,64000,7,1,0,0
12372,Hardware,38,0,1,1,Explorer,5,1.59,75000,8,1,0,0
12373,Hardware,33,0,3,1,Diplomat,1,2.58,55000,4,0,1,0
12375,Hardware,47,0,2,0,Sentinel,5,2.43,60000,5,0,0,0
12376,Hardware,47,0,2,0,Explorer,1,3.03,63000,7,1,0,0
12379,Hardware,33,0,6,1,Sentinel,4,1.45,59000,3,0,0,0
12380,Hardware,38,0,1,1,Explorer,2,3.6,102000,7,1,0,0
12382,Hardware,65,0,6,1,Diplomat,4,4,99000,8,0,1,0
12383,Hardware,48,0,2,0,Sentinel,5,4,83000,7,0,0,0
12386,Hardware,35,1,1,1,Diplomat,3,2.15,68000,8,0,1,0
12389,Hardware,49,1,2,0,Explorer,0,1.53,56200,7,1,0,0
12394,Hardware,41,0,4,1,Explorer,3,2.91,146000,7,1,0,0
12395,Hardware,30,0,9,0,Diplomat,1,2.84,72000,5,0,1,0
12396,Hardware,47,0,2,1,Analyst,5,3.35,110000,10,0,0,1
12397,Hardware,25,0,8,1,Explorer,1,1.33,44000,6,1,0,0
12398,Hardware,45,0,1,1,Sentinel,0,3.54,51000,3,0,0,0
12399,Hardware,25,0,1,0,Explorer,0,4,43000,4,1,0,0
12400,Hardware,62,0,2,0,Diplomat,1,2.63,57000,6,0,1,0
12401,Hardware,36,0,1,1,Diplomat,6,3.28,99000,9,0,1,0
12402,Hardware,43,0,8,1,Diplomat,1,2.99,51000,7,0,1,0
